debate_id,task_id,task_name,difficulty,mode,agent_models,num_agents,final_pass_rate,tests_passed,tests_total,pass_at_1,pass_at_3,improvement_over_best_initial,improvement_over_avg_initial,total_rounds,consensus_reached,consensus_ratio,rounds_to_consensus,total_critiques,total_bugs_found,total_bugs_fixed,bug_fix_rate,total_improvements_suggested,avg_correctness_rating,avg_efficiency_rating,avg_readability_rating,initial_avg_pylint,final_pylint,initial_avg_complexity,final_complexity,duration_seconds,avg_round_duration,total_llm_time,total_execution_time,all_solutions_count,passing_solutions_count,most_active_agent,most_successful_agent,most_bugs_found_by,status,winning_agent,best_round,best_round_pass_rate,peak_after_debate
1aca1744,template_engine,Template Rendering Engine,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct",3,0.375,3,8,0.0,0.0,0.5,2.0,5,False,0.0,0,24,71,3,0.0423,0,5.64,6.14,6.93,6.0,5.0,5.64,6.75,376.866748,75.37,505.7,7.36,15,0,agent_1_qwen2.5-coder,,agent_1_qwen2.5-coder,max_rounds_reached,,5,0.375,True
701aa958,binary_search,Binary Search,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.33,7.5,4.0,4.0,21.004475,21.0,33.8,2.11,3,3,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
0e70e2e7,caesar_cipher,Caesar Cipher,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,0.3333,1.0,0.0,0.7143,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.17,8.5,2.0,2.0,20.904059,20.9,32.71,1.26,3,1,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
54b5b4f4,count_vowels,Count Vowels,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,7,7,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.17,9.5,3.0,3.0,9.955553,9.96,12.81,1.0,3,3,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
a0598df0,fibonacci,Fibonacci Number,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,6,6,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.5,9.0,3.67,4.0,9.805361,9.81,11.19,1.0,3,3,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
69bde928,fizzbuzz,FizzBuzz,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,7,7,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.5,9.5,6.0,6.0,11.797038,11.8,16.72,1.0,3,3,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
71e22474,flatten_list,Flatten Nested List,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,7,7,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.83,8.5,2.0,1.0,10.856991,10.86,16.23,1.02,3,3,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
f13b1f2b,max_subarray,Maximum Subarray Sum,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,7,7,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.17,7.5,3.0,4.0,14.362581,14.36,22.68,1.15,3,3,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
2835af54,merge_sorted_arrays,Merge Two Sorted Arrays,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,7,7,0.6667,1.0,0.0,0.1667,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,7.17,6.5,7.33,6.0,17.282918,17.28,29.67,1.06,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
fc525832,palindrome,Valid Palindrome,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,7,7,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.0,9.0,3.0,3.0,11.172524,11.17,13.91,1.03,3,3,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
19e24fb4,power_of_two,Power of Two,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,9.0,9.5,3.33,3.0,11.929298,11.93,15.37,1.01,3,3,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
6e66adb2,remove_duplicates,Remove Duplicates from Sorted Array,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,7,7,0.6667,1.0,0.0,0.1053,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.33,8.5,5.67,4.0,13.20481,13.2,17.85,1.03,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
ab501372,reverse_string,Reverse String,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,5,5,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.83,8.0,2.33,2.0,10.841314,10.84,15.54,0.98,3,3,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
8c87ce1a,roman_to_integer,Roman to Integer,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,0.6667,1.0,0.0,0.2,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.17,7.0,4.0,4.0,16.240532,16.24,29.58,1.03,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
8eab3d9f,two_sum,Two Sum,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,5,5,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.17,9.5,3.67,4.0,21.048919,21.05,19.6,9.02,3,3,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
bab3be3b,valid_parentheses,Valid Parentheses,easy,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,7,7,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.0,8.5,8.67,6.0,10.930381,10.93,13.38,1.03,3,3,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
f15fd9b5,binary_tree_serialize,Serialize and Deserialize Binary Tree,medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,4,4,0.3333,1.0,0.0,1.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,7.67,8.0,2.47,1.4,17.385703,17.39,29.29,1.06,3,1,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
d9c754c9,coin_change,Coin Change,medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,9,9,0.6667,1.0,0.0,0.125,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,7.33,6.0,4.33,4.0,14.182666,14.18,25.99,1.08,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
970680ac,decode_ways,Decode Ways,medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,0.6667,1.0,0.0,0.3333,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,7.0,7.0,5.33,6.0,15.258956,15.26,25.45,1.04,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
95eabc86,group_anagrams,Group Anagrams,medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,5,5,0.6667,1.0,0.0,0.5,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.0,8.5,2.33,2.0,15.408585,15.41,24.52,1.03,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
06611289,kth_largest,Kth Largest Element in a Stream,medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,7,7,0.3333,1.0,0.0,0.6154,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.17,7.5,2.33,3.0,13.694222,13.69,21.97,1.1,3,1,agent_1_qwen2.5-coder,agent_2_deepseek-coder,,early_stop,agent_2_deepseek-coder,1,1.0,False
a4977b7d,longest_substring,Longest Substring Without Repeating Characters,medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,11,11,0.6667,1.0,0.0,0.0645,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,7.17,7.5,4.33,5.0,16.856487,16.86,29.38,1.07,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
381315fb,lru_cache,LRU Cache,medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,0.6667,1.0,0.0,0.1429,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,5.67,8.0,2.17,2.25,22.352312,22.35,41.25,1.08,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
acd0ca8e,matrix_spiral,Spiral Matrix,medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.5,7.0,10.33,10.0,15.778234,15.78,27.56,1.02,3,3,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
f3308fc6,stack_with_min,Min Stack,medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,7,7,1.0,1.0,0.0,0.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.83,9.5,2.11,1.67,16.001075,16.0,26.12,1.03,3,3,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
f5dd5eaf,string_compression,String Compression,medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,0.6667,1.0,0.0,0.1429,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,7.67,7.0,5.33,5.0,15.294022,15.29,27.09,1.07,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
70c26980,task_scheduler_simple,Task Scheduler,medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,9,9,0.1667,0.5,1.25,1.7,2,True,0.820754716981132,2,9,31,5,0.1613,0,4.38,7.12,7.38,7.0,8.0,6.33,1.0,82.513112,41.26,55.15,2.19,6,1,agent_4_deepseek-coder-v2,agent_2_deepseek-coder,agent_1_qwen2.5-coder,consensus_reached,agent_2_deepseek-coder,2,1.0,True
88e988ed,three_sum,Three Sum,medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,0.6667,1.0,0.0,0.2,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,5.0,6.5,9.0,11.0,18.707213,18.71,30.14,1.05,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
6aa37c9a,trie,Trie (Prefix Tree),medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,6,6,0.1667,0.5,0.2,0.2,2,True,0.6328147647115664,2,9,12,1,0.0833,0,6.86,7.29,7.57,6.0,9.0,2.64,2.42,94.667676,47.33,96.75,2.17,6,1,agent_4_deepseek-coder-v2,agent_1_qwen2.5-coder,agent_3_codellama,consensus_reached,agent_1_qwen2.5-coder,2,1.0,True
c6ac6b4e,valid_sudoku,Valid Sudoku,medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,7,7,0.3333,1.0,0.0,0.5,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,7.17,4.5,13.33,15.0,15.856468,15.86,26.66,1.09,3,1,agent_1_qwen2.5-coder,agent_2_deepseek-coder,,early_stop,agent_2_deepseek-coder,1,1.0,False
16a072f6,word_pattern,Word Pattern,medium,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,0.6667,1.0,0.0,0.1429,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.0,7.0,6.67,7.0,13.950292,13.95,22.65,1.09,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
05ea8edd,alien_dictionary,Alien Dictionary,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,0.3333,1.0,0.0,0.7143,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.67,7.0,15.0,15.0,18.376275,18.38,31.74,1.08,3,1,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
14a79c15,count_inversions,Count Inversions,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,9,9,0.3333,1.0,0.0,1.4545,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,7.17,4.5,3.0,1.0,16.728429,16.73,27.2,1.15,3,1,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
cb52b2b8,lfu_cache,LFU Cache,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,7,7,0.3333,1.0,0.0,0.6154,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,7.33,7.0,3.33,3.5,24.281074,24.28,47.77,1.09,3,1,agent_1_qwen2.5-coder,agent_2_deepseek-coder,,early_stop,agent_2_deepseek-coder,1,1.0,False
b61ff899,linked_list_lib,Doubly Linked List Library,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,9,9,0.3333,1.0,0.0,0.5882,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.33,2.5,3.02,3.14,34.878712,34.88,68.07,1.18,3,1,agent_1_qwen2.5-coder,agent_2_deepseek-coder,,early_stop,agent_2_deepseek-coder,1,1.0,False
aaa8b1ea,max_profit_k_transactions,Best Time to Buy and Sell Stock with K Transactions,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,0.3333,1.0,0.0,0.8462,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.33,6.5,5.33,9.0,16.312175,16.31,29.06,1.1,3,1,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
95e1ade0,median_sorted_arrays,Median of Two Sorted Arrays,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,10,10,0.3333,1.0,0.0,0.4286,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,4.0,2.0,9.5,11.0,23.967285,23.97,42.57,1.09,3,1,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
47741e28,merge_intervals,Interval Scheduling and Merge,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.8571428571428571,6,7,0.0,0.0,0.0,0.2,2,True,0.7554324048417675,2,9,10,0,0.0,0,6.33,5.0,6.67,7.17,5.5,2.89,2.5,85.836709,42.92,85.79,2.17,6,0,agent_4_deepseek-coder-v2,agent_2_deepseek-coder,agent_1_qwen2.5-coder,consensus_reached,agent_2_deepseek-coder,1,0.8571,False
a190c81d,merge_k_sorted,Merge K Sorted Lists,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,0.6667,1.0,0.0,0.0909,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,5.83,5.0,2.64,2.6,20.74304,20.74,31.77,1.03,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
647c0a1e,minimum_window_substring,Minimum Window Substring,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.8888888888888888,8,9,0.0,0.0,0.0,0.4118,2,True,0.736111111111111,2,9,26,1,0.0385,0,6.0,6.4,7.0,5.17,3.0,12.0,12.0,94.101717,47.05,94.43,2.16,6,0,agent_4_deepseek-coder-v2,agent_2_deepseek-coder,agent_1_qwen2.5-coder,consensus_reached,agent_2_deepseek-coder,1,0.8889,False
6ddc1efd,regex_matching,Regular Expression Matching,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,12,12,0.6667,1.0,0.0,0.1613,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,8.67,9.0,10.33,9.0,13.648747,13.65,23.86,1.04,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
b47d5959,shortest_path,Weighted Graph Shortest Path,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.375,3,8,0.0,0.0,0.0,0.5,5,False,0.0,0,36,81,1,0.0123,0,3.83,6.28,6.78,5.67,0,4.89,4.17,343.452832,68.69,281.18,5.75,15,0,agent_4_deepseek-coder-v2,,agent_1_qwen2.5-coder,max_rounds_reached,,1,0.375,False
95682e04,sliding_window_max,Sliding Window Maximum,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,0.6667,1.0,0.0,0.3333,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.33,6.0,8.0,9.0,18.031294,18.03,27.02,1.05,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
72c7b9cd,text_justification,Text Justification,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.5,4,8,0.0,0.0,0.0,0.5,2,True,0.7808219178082191,2,9,19,0,0.0,0,5.0,5.57,7.0,7.0,7.0,4.67,7.0,73.057669,36.53,58.05,2.22,6,0,agent_4_deepseek-coder-v2,agent_2_deepseek-coder,agent_1_qwen2.5-coder,consensus_reached,agent_2_deepseek-coder,1,0.5,False
06909428,topological_sort,Course Schedule with Parallel Execution,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,8,8,0.6667,1.0,0.0,0.4118,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,3.67,3.5,8.78,8.0,31.957343,31.96,64.98,1.04,3,2,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
c8d641d1,word_ladder,Word Ladder,hard,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.8888888888888888,8,9,0.0,0.0,0.1429,0.8462,5,False,0.0,0,36,77,11,0.1429,0,5.9,6.5,7.1,7.33,6.0,7.33,9.0,323.089715,64.62,214.99,5.6,15,0,agent_4_deepseek-coder-v2,,agent_1_qwen2.5-coder,max_rounds_reached,,3,0.8889,True
7002f140,calculator,Expression Calculator,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.125,1,8,0.0,0.0,0.0,0.5,5,False,0.0,0,36,117,0,0.0,0,5.46,5.92,6.33,4.33,7.0,4.72,6.71,429.35265,85.87,487.19,5.83,15,0,agent_4_deepseek-coder-v2,,agent_1_qwen2.5-coder,max_rounds_reached,,1,0.125,False
ae74b766,data_pipeline,Data Transformation Pipeline,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,9,9,0.3333,1.0,0.0,0.6875,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.83,5.5,2.53,2.7,47.649308,47.65,102.08,1.17,3,1,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
c00595e6,event_system,Event-Driven System,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.8888888888888888,8,9,0.0,0.0,0.0,0.5,2,True,0.7139677968320461,2,9,12,0,0.0,0,6.83,7.0,7.5,4.33,7.5,2.23,2.2,85.356257,42.68,93.04,2.38,6,0,agent_4_deepseek-coder-v2,agent_2_deepseek-coder,agent_3_codellama,consensus_reached,agent_2_deepseek-coder,1,0.8889,False
11686214,expression_evaluator,Mathematical Expression Evaluator,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.0,0,9,0.0,0.0,0.0,0.0,5,False,0.0,0,36,143,0,0.0,0,3.84,4.26,6.16,2.5,5.0,3.66,2.79,434.079595,86.82,433.74,6.38,15,0,agent_4_deepseek-coder-v2,,agent_1_qwen2.5-coder,max_rounds_reached,,1,0.0,False
93e9acaf,graph_algorithms,Graph Library with Algorithms,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,10,10,0.3333,1.0,0.0,1.0,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0,3.15,3.47,52.584953,52.58,111.81,1.18,3,1,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
1d7d7167,http_client,Mock HTTP Client Framework,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.2222222222222222,2,9,0.0,0.0,0.0,0.5,5,False,0.0,0,36,124,0,0.0,0,5.64,5.64,6.5,0.5,1.5,1.72,1.58,539.676212,107.94,618.25,7.0,15,0,agent_4_deepseek-coder-v2,,agent_1_qwen2.5-coder,max_rounds_reached,,1,0.2222,False
f5a336ab,http_router,HTTP Router with Middleware,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.75,6,8,0.0,0.0,0.75,0.75,2,True,0.7253422028911348,2,9,23,6,0.2609,0,8.5,7.0,8.0,6.33,2.5,1.79,1.64,109.88904,54.94,119.24,2.68,6,0,agent_4_deepseek-coder-v2,agent_2_deepseek-coder,agent_2_deepseek-coder,consensus_reached,agent_2_deepseek-coder,2,0.75,True
0befa96c,json_parser,JSON Parser,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.8888888888888888,8,9,0.0,0.0,0.0,1.4,5,False,0.0,0,36,83,0,0.0,0,5.57,6.24,7.29,3.0,5.5,6.42,4.86,599.288872,119.86,703.55,154.86,15,0,agent_4_deepseek-coder-v2,,agent_1_qwen2.5-coder,max_rounds_reached,,1,0.8889,False
3a371669,mini_database,Mini Key-Value Database,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,1.0,10,10,0.3333,1.0,0.0,0.4286,1,True,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,4.67,6.0,2.01,2.94,31.323082,31.32,65.84,1.24,3,1,agent_1_qwen2.5-coder,agent_1_qwen2.5-coder,,early_stop,agent_1_qwen2.5-coder,1,1.0,False
38074149,plugin_system,Plugin System,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.6666666666666666,6,9,0.0,0.0,0.0,0.8,2,True,0.7358953393295177,2,9,13,0,0.0,0,6.0,6.33,7.67,3.0,0,1.88,2.06,115.642444,57.82,110.9,3.12,6,0,agent_4_deepseek-coder-v2,agent_2_deepseek-coder,agent_2_deepseek-coder,consensus_reached,agent_2_deepseek-coder,1,0.6667,False
2af6b78e,query_engine,SQL-like Query Engine,extreme,debate,"qwen2.5-coder:7b,deepseek-coder:6.7b,codellama:7b-instruct,deepseek-coder-v2:16b",4,0.3333333333333333,3,9,0.0,0.0,0.0,2.0,5,False,0.0,0,36,103,0,0.0,0,4.24,4.48,6.05,1.33,0,5.82,4.5,465.375357,93.08,527.07,7.42,15,0,agent_4_deepseek-coder-v2,,agent_1_qwen2.5-coder,max_rounds_reached,,1,0.3333,False
